mg
432,96
md
435,88
435,78
434,73
432,68
428,61
421,53
411,45
387,29
372,21
361,16
324,16
309,19
279,32
275,36
274,40
275,43
285,43
336,29
387,29
372,21
361,16
343,9
327,5
306,1
294,0
278,0
262,1
251,3
236,6
221,11
208,16
173,34
169,38
169,40
170,42
173,44
184,44
192,42
254,12
260,11
278,5
327,5
306,1
294,0
278,0
262,1
251,3
236,6
221,11
217,8
201,5
182,2
162,2
146,4
128,8
122,10
105,24
96,35
95,40
97,43
100,45
104,45
163,9
182,2
162,2
146,4
128,8
122,10
98,16
79,22
63,32
57,37
52,43
47,51
44,59
43,69
44,75
47,91
44,75
40,77
35,81
33,87
29,98
31,113
35,119
44,126
52,130
62,131
66,131
73,130
80,127
85,124
90,118
94,105
67,108
62,113
55,117
51,117
46,116
39,110
43,114
36,103
35,92
42,100
33,87
42,100
54,105
67,108
94,105
90,118
85,124
88,127
93,130
103,131
113,130
123,125
130,119
136,112
129,108
124,115
117,120
111,122
105,123
94,123
91,120
90,118
94,105
93,111
95,114
97,111
98,117
102,114
105,117
107,113
111,109
113,112
118,108
120,101
94,105
120,101
129,108
136,112
145,116
154,116
164,114
175,110
182,106
193,95
159,96
157,100
153,103
149,105
144,106
138,106
132,103
128,100
120,101
128,100
159,96
193,95
182,106
175,110
180,113
189,115
204,117
216,117
225,116
232,114
241,109
248,103
245,100
238,105
229,109
220,111
196,111
185,108
182,106
193,95
240,92
245,100
248,103
258,109
264,111
270,112
282,112
289,111
296,109
303,106
308,103
314,96
298,94
295,98
289,101
284,102
277,102
266,99
261,95
259,92
240,92
259,92
298,94
314,96
316,104
321,111
331,118
342,123
354,125
370,125
379,123
385,120
388,114
385,112
381,116
373,118
364,119
356,119
346,117
336,113
329,109
323,103
320,97
314,96
333,99
334,106
342,106
345,112
360,109
361,115
365,113
369,115
371,112
371,109
368,104
333,99
368,104
381,106
385,112
388,114
392,117
397,120
404,123
411,124
421,124
428,123
436,117
438,112
438,107
436,100
432,96
428,100
428,108
426,111
421,113
413,113
408,111
403,106
381,106
403,106
416,106
425,102
428,100
432,96
436,100
441,103
445,107
446,109
446,115
445,118
443,121
434,129
426,134
420,137
408,137
386,137
363,135
367,140
370,142
380,142
383,141
386,137
363,135
315,126
259,123
244,123
241,126
239,130
240,133
249,135
259,135
263,133
265,131
263,126
259,123
244,123
182,123
139,132
111,136
117,141
122,143
132,140
139,132
111,136
101,137
62,136
29,139
23,138
16,131
13,125
12,119
13,113
19,105
28,98
19,105
13,113
12,119
13,125
16,131
23,138
17,139
10,141
9,143
10,145
18,145
26,144
23,147
9,150
4,152
1,155
0,158
0,170
1,172
5,172
11,166
31,155
38,153
50,150
50,145
52,143
56,142
60,142
66,146
68,150
84,149
145,148
148,143
153,138
157,138
162,143
166,148
179,147
189,147
206,148
209,143
211,133
214,130
217,129
222,131
225,134
226,137
225,140
220,146
220,149
226,149
240,145
246,145
259,147
279,152
292,152
299,147
301,135
304,133
306,133
309,135
311,139
310,144
308,150
310,153
320,150
343,148
366,148
392,151
407,159
422,170
426,162
434,151
440,144
446,140
427,140
426,144
423,149
417,150
413,150
410,149
407,147
405,144
406,140
408,137
406,140
405,144
407,147
410,149
413,150
417,150
423,149
426,144
427,140
446,140
440,144
434,151
426,162
422,170
407,159
392,151
396,154
399,158
399,161
394,168
387,173
376,179
366,182
337,182
321,180
278,175
254,175
153,177
131,178
109,181
89,183
77,183
60,181
49,176
42,171
37,164
37,160
38,153
mu
0,0
