mg
74,52
md
71,50
70,46
71,43
72,41
74,41
76,43
76,50
74,52
70,55
68,54
66,50
65,46
65,43
66,37
68,34
72,31
75,31
78,33
81,37
82,40
82,47
76,50
82,47
89,47
95,50
101,53
103,51
104,46
104,44
103,41
101,39
99,39
96,42
95,47
95,50
89,47
89,42
90,37
90,36
94,31
99,29
102,29
104,30
110,35
112,40
112,48
111,52
109,56
101,53
109,56
113,61
112,66
115,77
121,92
129,108
135,122
139,136
138,140
mu
112,66
md
103,72
92,78
88,79
84,79
80,78
73,73
68,68
66,66
65,64
65,61
66,59
70,55
66,59
65,61
65,64
66,66
68,68
67,79
63,91
60,99
54,111
48,126
47,136
46,142
47,150
53,155
62,164
68,173
69,176
69,179
67,182
64,183
60,183
mu
165,154
md
167,141
166,130
160,115
155,104
146,91
141,86
132,72
129,65
128,57
128,39
127,28
124,17
120,10
116,6
112,3
107,1
98,0
92,0
87,0
83,1
80,2
77,3
73,6
68,11
65,16
63,22
62,32
62,65
59,73
55,82
50,91
38,106
30,119
26,133
24,144
25,150
mu
138,140
md
143,140
147,141
156,146
158,150
158,154
149,162
145,164
142,164
138,163
136,160
133,155
132,147
133,144
135,141
138,140
mu
158,154
md
161,154
165,154
169,157
172,162
173,167
175,173
178,178
182,183
183,187
181,191
175,196
169,199
165,201
160,205
155,209
150,214
145,218
139,221
132,221
123,219
118,214
116,208
116,204
117,195
118,190
120,185
121,173
122,163
123,159
126,153
128,151
130,149
132,147
mu
118,190
md
113,194
106,197
98,199
89,200
81,199
77,198
75,197
71,195
68,193
66,189
60,183
56,176
52,171
49,165
47,162
44,158
42,154
39,151
36,150
33,150
27,149
25,150
23,152
19,158
15,162
10,163
5,166
2,170
3,181
1,192
0,199
2,205
9,209
18,210
27,211
36,214
47,218
59,218
65,216
70,209
71,202
69,195
68,193
mu
70,209
md
87,207
100,207
107,208
116,208
mu
80,53
md
83,51
mu
89,51
md
92,53
mu
69,61
md
70,63
72,65
75,67
78,69
80,70
84,71
90,70
94,68
98,66
102,64
106,60
mu
0,0
