mg
115,77
md
116,77
124,78
132,80
136,83
141,84
145,84
147,89
147,85
152,83
157,80
160,76
161,71
163,69
165,70
166,72
168,68
169,65
171,64
173,65
175,66
178,64
180,64
178,64
175,61
175,59
167,51
163,45
160,38
157,32
153,29
148,24
135,17
124,10
121,5
132,7
142,10
150,14
154,18
150,14
142,10
132,7
121,5
120,3
124,1
130,0
143,1
152,4
160,8
166,13
171,21
174,24
176,25
179,29
185,37
189,44
194,48
197,55
198,61
198,69
191,79
189,82
179,92
189,82
191,79
198,69
204,62
204,53
202,46
201,41
201,37
203,35
206,36
208,38
211,45
214,52
216,61
216,67
212,75
203,84
201,87
192,96
189,97
187,98
184,102
176,108
172,111
176,108
188,104
193,104
195,102
215,82
218,80
219,76
220,67
219,57
220,53
222,52
224,52
227,56
230,67
231,78
230,85
227,90
224,93
218,98
215,99
213,101
209,105
203,109
200,110
197,110
192,115
189,117
182,119
193,120
197,121
199,123
197,125
195,126
187,126
174,127
163,129
157,131
155,132
157,131
163,129
171,128
186,128
193,129
198,130
202,133
200,134
202,133
206,133
212,134
216,135
219,138
223,141
226,147
228,154
227,160
224,166
221,168
219,163
214,147
209,147
204,146
199,144
194,141
192,138
190,140
187,141
180,142
171,140
167,140
165,139
155,138
150,138
146,141
147,143
149,144
154,142
164,140
167,142
170,145
172,143
174,144
176,146
178,153
176,157
180,159
183,162
185,165
186,171
186,183
185,189
181,195
178,197
174,198
171,198
167,196
165,193
164,189
164,183
165,174
167,172
165,170
163,166
161,159
163,153
154,154
148,154
145,152
144,150
142,145
140,148
137,150
133,151
116,153
115,153
mu
116,77
md
115,77
107,78
99,80
95,83
90,84
86,84
84,89
84,85
79,83
74,80
71,76
70,71
68,69
66,70
65,72
63,68
62,65
60,64
58,65
56,66
53,64
51,64
53,64
56,61
56,59
64,51
68,45
71,38
74,32
78,29
83,24
96,17
107,10
110,5
99,7
89,10
81,14
77,18
81,14
89,10
99,7
110,5
111,3
107,1
101,0
88,1
79,4
71,8
65,13
60,21
57,24
55,25
52,29
46,37
42,44
37,48
34,55
33,61
33,69
40,79
42,82
52,92
42,82
40,79
33,69
27,62
27,53
29,46
30,41
30,37
28,35
25,36
23,38
20,45
17,52
15,61
15,67
19,75
28,84
30,87
39,96
42,97
44,98
47,102
55,108
59,111
55,108
43,104
38,104
36,102
16,82
13,80
12,76
11,67
12,57
11,53
9,52
7,52
4,56
1,67
0,78
1,85
4,90
7,93
13,98
16,99
18,101
22,105
28,109
31,110
34,110
39,115
42,117
49,119
38,120
34,121
32,123
34,125
36,126
44,126
57,127
68,129
74,131
76,132
74,131
68,129
60,128
45,128
38,129
33,130
29,133
31,134
29,133
25,133
19,134
15,135
12,138
8,141
5,147
3,154
4,160
7,166
10,168
12,163
17,147
22,147
27,146
32,144
37,141
39,138
41,140
44,141
51,142
60,140
64,140
66,139
76,138
81,138
85,141
84,143
82,144
77,142
67,140
64,142
61,145
59,143
57,144
55,146
53,153
55,157
51,159
48,162
46,165
45,171
45,183
46,189
50,195
53,197
57,198
60,198
64,196
66,193
67,189
67,183
66,174
64,172
66,170
68,166
70,159
68,153
77,154
83,154
86,152
87,150
89,145
91,148
94,150
98,151
115,153
116,153
mu
0,0
